If the number of dogs in the neighborhood was originally half the number of cats in the neighborhood before twenty new dogs were born, and now there are twice as many dogs as cats, how many cats were in the neighborhood, to begin with, if there are 20 cats now?	40	Now there are twice as many dogs as cats, and if the number of cats is 20, there are 2 * 20 = 40 dogs. Before twenty new ones were born, the number of dogs in the neighborhood originally was 40 - 20 = 20. If the number of dogs in the neighborhood was originally half the number of cats in the neighborhood, there were 20 * 2 = 40 cats in the neighborhood.
Roxanne bought 2 cups of lemonade for $2 each and 2 sandwiches for $2.50 each. How much change must she get from a $20 bill?	11	Two cups of lemonade amount to $2 x 2 = $4. Two sandwiches amount to $2.50 x 2 = $5. So, the total amount that Roxanne had to pay was $4 + $5 = $9. Thus, her change must be $20 - $9 = $11.
Mark just got a new puppy that cost $10. He also bought enough food for 3 weeks. He knows the puppy eats 1/3 cup of food a day. A bag of food with 3.5 cups costs $2. How much did all of this cost him?	14	He needs food for 21 days because 3 x 7 = 21. The puppy will eat 7 cups of food because 21 x (1 / 3) = 7. He needs 2 bags of food because 7 / 3.5 = 2. The food will cost him $4 because 2 x 2 = 4. It will cost $14 in total because 10 + 4 = 14.
Grant has four times as many vacations as Kelvin has classes. If Kelvin has 90 classes, how many vacations and classes do Grant and Kelvin have altogether?	450	Grant has 4 * 90 = 360 vacations. In total, they have 360 + 90 = 450 vacations and classes.
Enid and Aaron are knitting clothes for their store. Aaron makes 10 scarves and 5 sweaters, and Enid makes 8 sweaters. If a scarf uses 3 balls of wool and a sweater uses 4 balls of wool, how many balls of wool did Enid and Aaron use in total?	82	Aaron used 10 scarves * 3 balls of wool = 30 balls of wool to make his scarves. He also used 5 sweaters * 4 balls of wool = 20 balls of wool to make his sweaters. Enid used 8 sweaters * 4 balls of wool = 32 balls of wool to make her sweaters. So in total, Aaron used 30 + 20 + 32 = 82 balls of wool.
For a wedding, chairs were arranged in 7 rows with 12 chairs in each row. Some people arrived late and grabbed 11 extra chairs, placing them at the back. How many chairs were there altogether?	95	At first, there were 7 * 12 = 84 chairs. Later, there were 84 + 11 = 95 chairs altogether.
A superhero can use superhuman speed to run 10 miles in 4 minutes. The supervillain has an Evil-Mobile that drives 100 miles per hour. How many miles farther can the superhero run in an hour than the supervillain can drive?	50	There are 60 minutes in an hour, so the superhero will run 60 / 4 = 15 intervals of 10 miles in an hour. Thus, the superhero can run 15 * 10 = 150 miles in an hour. The superhero can run 150 - 100 = 50 miles farther than the supervillain can drive in an hour.
Trevor is a comic book illustrator. In the past three months, he has drawn 220 pages of the comic. The comic he illustrates releases a new issue once a month. The first and second months’ issues were the same number of pages, but the third month’s issue was four pages longer than either of the others. How many pages was the first issue of the comic?	72	Let P be the number of pages of the first issue of the comic. The second issue is the same number of pages, so the first and second issues are P + P = 2P pages. The third issue is 4 pages longer, so it is P + 4 pages. All three issues are 2P + P + 4 = 3P + 4 = 220 pages long. Thus, 3P = 220 - 4 = 216 pages. Therefore, the first issue of the comic was P = 216 / 3 = 72 pages.
James can make 4 hats out of one yard of velvet. He needs three yards of velvet to make a cloak. How much velvet does he need to make 6 cloaks and 12 hats?	21	First find the total amount of velvet James uses on the hats: 12 hats / 4 hats / yard = 3 yards. Then find the total amount of velvet he needs to make the cloaks: 6 cloaks * 3 yards / cloak = 18 yards. Then add those two amounts to find the total amount of velvet he needs: 3 yards + 18 yards = 21 yards.
A chef needs to make french fries. He can get 25 fries out of 1 potato. He has 15 potatoes and he needs 200 fries. How many potatoes will he have leftover?	7	To make 200 fries he will need 200 / 25 fries per potato = 8 potatoes. He has 15 potatoes - 8 potatoes = 7 leftover potatoes.
After Bella’s ballet performance, she received 2 dozen roses from her parents, and 2 roses from each of her 10 dancer friends. How many roses did Bella receive?	44	Bella receives 2 x 12 = 24 roses from her parents. She receives 2 x 10 = 20 roses from her friends. She receives a total of 24 + 20 = 44 roses.
Phillip wants to make pickles with the supplies he finds at home. He has 4 jars, 10 cucumbers, and 100 oz of vinegar. Each cucumber makes six pickles. Each jar can hold 12 pickles. It takes 10 ounces of vinegar per jar of pickles. When he is all done making as many pickles as he has supplies for, how many ounces of vinegar are left?	60	The jars allow him to make 48 pickles because 4 x 12 = 48. The cucumbers allow him to make 60 pickles because 10 x 6 = 60. The vinegar allows him to make 10 jars of pickles because 100 / 10 = 10. The vinegar is enough to make 60 pickles because 10 x 6 = 60. He can make 48 pickles because 48 < 60. He needs 4 jars to make this because 48 / 12 = 4. He needs 40 ounces of vinegar because 4 x 10 = 40. He has 60 ounces remaining because 100 - 40 = 60.
Mark has to wait 4 days for his first coronavirus vaccine appointment. Then he has to wait 20 days for his second vaccine appointment. Then he has to wait 2 weeks for the vaccine to be fully effective. How many days does Mark have to wait in total?	38	2 weeks have 2 weeks * 7 days per week = 14 days. Counting the days until the first and second vaccine, and the days to the vaccine to be fully effective, Mark has to wait 4 days + 20 days + 14 days = 38 days.
Each purple book has 230 pages. Each orange book contains 510 pages. Mirella read 5 purple books and 4 orange books. How many more orange pages did she read than purple pages?	890	Purple = 5 * 230 = 1150 pages. Orange = 4 * 510 = 2040 pages. 2040 - 1150 = 890. Mirella read 890 more orange pages than purple pages.
A train takes 4 hours to reach a destination at a speed of 50 miles per hour. How long would it take if it traveled at 100 miles per hour instead?	2	The distance to the destination is 4 hours * 50 miles / hour = 200 miles. Traveling at 100 miles per hour, it will take 200 miles / (100 miles / hour) = 2 hours.
Alicia has 20 gumballs. Pedro has that many gumballs plus an additional number of gumballs equal to three times the number Alicia has. They put their gumballs in a bowl, and later Pedro takes out 40% of the gumballs to eat. How many gumballs are remaining in the bowl?	60	If Pedro has three times more gumballs than Alicia, he has 3 * 20 gumballs = 60 gumballs more. In total, Pedro has 20 gumballs + 60 gumballs = 80 gumballs. When they put their gumballs together, the total number of gumballs in the bowl becomes 20 gumballs + 80 gumballs = 100 gumballs. Pedro takes out 40% of the gumballs which is 40 / 100 * 100 gumballs = 40 gumballs. The number of gumballs remaining is 100 gumballs - 40 gumballs = 60 gumballs.
A group of science students went on a field trip. They took 9 vans and 10 buses. There were 8 people in each van and 27 people on each bus. How many people went on the field trip?	342	The vans held 9 vans * 8 people = 72 people. The buses held 10 buses * 27 people = 270 people. The total number of people on the field trip is 72 + 270 = 342 people.
Wynter went to her local town bike shop to buy her sister a bicycle as her birthday gift. While at the shop, Wynter counted 50 bicycles and 20 tricycles. How many wheels in total did the vehicles she saw have?	160	The bicycles had a total of 50 bikes * 2 wheels / bike = 100 wheels. There were 20 trikes * 3 wheels / trike = 60 wheels for the tricycles. The total number of wheels is 100 wheels + 60 wheels = 160 wheels.
Amber and Josh are flying to France for vacation. Their flight leaves at 8:00 pm and as an international flight, it's recommended that they check in 2 hours early. It will take 45 minutes to drive to the airport and another 15 minutes to park their vehicle and make their way to the terminal. What is the latest time they can leave their house to make it to the airport in time?	5	It will take 45 minutes to drive to the airport and 15 minutes to park so that's 45 + 15 = 60 minutes (1 hour). They need to check in 2 hours early and it will 1 hour to drive there and park so that's 2 + 1 = 3 hours. Their flight leaves at 8:00 pm and it will take 3 hours to drive there and check in so the latest they can leave is 8 - 3 = 5:00 pm.
This weekend's football game matched the Seattle Seahawks with the Denver Broncos. The final score was 37-23, with the Seattle Seahawks taking the win. If a touchdown is worth 7 points and a field goal is worth 3 points, how many touchdowns did the Seattle Seahawks score if they scored 3 field goals during the game?	4	The Seattle Seahawks scored 3 field goals during the length of the game and each field goal is worth 3 points, so 3 * 3 = 9 points were made by the Seattle Seahawks from field goals. The Seattle Seahawks won so their total points would be 37 with 9 of those points accrued through the scoring of field goals, which makes 37 - 9 = 28 points left to be scored by touchdowns. There are 28 points scored by touchdowns and each touchdown is worth 7 points, so this means that 28 / 7 = 4 touchdowns were scored by the Seattle Seahawks throughout the game.
John is 15 cm taller than Lena and 6 cm shorter than Rebeca. If John has a height of 152 cm, what is the height of Lena and Rebeca together?	295	Lena is 152 cm - 15 cm = 137 cm tall. Rebeca is 152 cm + 6 cm = 158 cm tall. So, the total height of Lena and Rebeca would be 137 cm + 158 cm = 295 cm.
Jason has a moray eel that eats 20 guppies a day and 5 betta fish who each eat 7 guppies a day. How many guppies per day does she need to buy?	55	First find the total number of guppies the betta fish need: 5 fish * 7 guppies / fish = 35 guppies. Then add the number of guppies the eel needs to find the total number needed: 35 guppies + 20 guppies = 55 guppies.
Betty has a tray of cookies and a tray of brownies. She has a real sweet tooth and eats 3 cookies a day and 1 brownie a day. If she starts with 60 cookies and 10 brownies, how many more cookies than brownies does she have after a week of eating like this?	36	First we find how many cookies Betty will eat in a week by multiplying her daily amount by 7, meaning 7 * 3 = 21 cookies eaten in a week. We repeat this for the brownies, finding she eats 7 * 1 = 7 brownies in a week. We subtract the 21 cookies from the original amount of 60, finding 60 - 21 = 39 cookies remaining. We repeat this step for the brownies, finding 10 - 7 = 3 brownies remaining. In the end, therefore, Betty has 39 - 3 = 36 more cookies than brownies.
A fifth-grade class went on a field trip to the zoo, and their class of 10 students merged with another class with the same amount of students. 5 parents offered to be a chaperone, and 2 of the teachers from both classes will be there too. When the school day was over, the students could choose to go home and 10 of them left. Two of the chaperones were parents in that group, so they left as well. How many individuals were left at the zoo?	15	A total of 10 * 2 = 20 students went on the field trip. Some chaperones showed up, letting the group grow to 20 + 5 = 25 individuals. The teachers had to come as well, making the group as big as 25 + 2 = 27 individuals. When the school day ended, 27 - 10 = 17 individuals were left. A couple of chaperones followed suit, leaving 17 - 2 = 15 people at the zoo.
